Date,Open,High,Low,Close,Volume
1991-01-31,0.8566,1.0304,0.8566,1.0304,2365854620
1991-02-28,1.0304,1.1541,1.0304,1.0811,1692061197
1991-03-31,1.0742,1.19,0.9799,1.0595,2222759443
1991-04-30,1.0595,1.2481,1.0451,1.1104,2012274777
1991-05-31,1.096,1.2625,1.0595,1.2625,2167667884
1991-06-30,1.2625,1.3353,0.9799,1.0523,2632960919
1991-07-31,1.0595,1.0811,0.9288,1.0595,2206396012
1991-08-31,1.0742,1.19,0.9941,1.1177,1762096322
1991-09-30,1.1104,1.1322,0.907,0.9506,2283530348
1991-10-31,0.9582,1.0304,0.8709,0.9144,1917705494
1991-11-30,0.9359,1.0015,0.9002,0.9288,1515855530
1991-12-31,0.9217,1.1104,0.907,1.1104,1437252837
1992-01-31,1.096,1.4223,1.0667,1.3499,3251931751
1992-02-29,1.357,1.553,1.3353,1.4371,1875670300
1992-03-31,1.4371,1.5238,1.1612,1.2481,2340284271
1992-04-30,1.2481,1.3353,1.1104,1.2124,2441789582
1992-05-31,1.2124,1.2336,1.0523,1.1322,1653562366
1992-06-30,1.1322,1.3063,1.0811,1.2845,1912484747
1992-07-31,1.2845,1.3643,1.2336,1.3499,1606941333
1992-08-31,1.3643,1.3866,1.2266,1.3134,1087597389
1992-09-30,1.3063,1.5169,1.3063,1.4877,1659867860
1992-10-31,1.4807,1.5605,1.3719,1.5238,2145069499
1992-11-30,1.5169,1.6326,1.5024,1.6183,1441891574
1992-12-31,1.6183,2.0684,1.6039,1.9669,2650916134
1993-01-31,1.9669,2.6634,1.9451,2.4093,4106670993
1993-02-28,2.4167,2.7069,2.3517,2.6343,3314294473
1993-03-31,2.6343,2.7359,2.5111,2.5984,2792410690
1993-04-30,2.5984,2.7359,1.9306,2.148,5219900462
1993-05-31,2.1629,2.5617,2.148,2.5036,2327563026
1993-06-30,2.5036,2.7359,2.3875,2.4821,1972431081
1993-07-31,2.4821,2.576,2.228,2.3582,1697996293
1993-08-31,2.3582,3.0407,2.3582,2.9027,2056805725
1993-09-30,2.8812,3.3529,2.7213,3.1932,1766999643
1993-10-31,3.2294,3.3385,2.7796,2.8596,2784586128
1993-11-30,2.8596,2.9101,2.5402,2.7796,2152550123
1993-12-31,2.7866,2.9246,2.5402,2.8013,2055641616
1994-01-31,2.8161,3.1279,2.7433,2.9466,2720208287
1994-02-28,2.939,3.1279,2.7359,3.1061,1913972912
1994-03-31,3.1134,3.3243,2.939,3.0481,2291030803
1994-04-30,2.961,3.2078,2.5326,2.7576,2558783070
1994-05-31,2.7433,2.8373,2.5544,2.823,1756725649
1994-06-30,2.823,2.939,2.5836,2.642,1628834221
1994-07-31,2.6561,2.8449,2.5326,2.6778,1773064820
1994-08-31,2.6634,3.0481,2.5544,2.9683,2143213109
1994-09-30,2.9246,3.0843,2.7069,2.7796,1793570919
1994-10-31,2.7866,2.8449,2.591,2.8082,2314343554
1994-11-30,2.7942,3.0407,2.6999,2.852,2289602146
1994-12-31,2.8013,2.9683,2.5984,2.8883,2930620219
1995-01-31,2.874,3.2439,2.8449,3.1351,2746179898
1995-02-28,3.1351,3.6504,3.1207,3.5995,2140450606
1995-03-31,3.5995,4.0641,3.5415,3.8318,2690003644
1995-04-30,3.8318,4.7025,3.8173,4.6227,2842041162
1995-05-31,4.6734,5.3774,4.6444,5.0727,3751294300
1995-06-30,5.0801,5.9943,4.9493,5.7186,2740875356
1995-07-31,5.726,7.0832,5.6461,5.8713,3077492064
1995-08-31,5.8713,6.0746,5.1597,5.5445,2718720119
1995-09-30,5.5371,6.0163,5.1742,5.4355,1990830569
1995-10-31,5.4793,6.4518,5.2177,6.3137,2405031386
1995-11-30,6.3932,6.6114,5.4063,5.5014,2254077504
1995-12-31,5.5445,5.7839,4.9856,5.1309,1712017241
1996-01-31,5.1815,5.3631,4.4996,4.9933,3296771331
1996-02-29,4.9715,5.5661,4.9567,5.3122,1565290874
1996-03-31,5.2034,5.4431,4.6516,5.1379,1910754018
1996-04-30,5.1597,6.3571,5.0949,6.1177,2277586435
1996-05-31,6.0889,6.836,6.009,6.8215,1753614788
1996-06-30,6.7854,7.0251,6.3502,6.6328,1533133912
1996-07-31,6.6621,6.8581,5.7911,6.7854,2707544394
1996-08-31,6.8069,7.5184,6.7638,7.2135,1708003506
1996-09-30,7.1483,8.9933,7.0902,8.6214,1776194417
1996-10-31,8.547,10.318,8.5129,9.929,2457767212
1996-11-30,9.929,11.492,9.761,11.467,2304093779
1996-12-31,11.384,12.787,11.148,11.827,2490078481
1997-01-31,11.901,14.819,11.533,14.661,3073966716
1997-02-28,14.777,14.906,12.38,12.815,2974056484
1997-03-31,12.753,13.577,11.361,12.57,3006189194
1997-04-30,12.432,13.871,11.589,13.833,3406735088
1997-05-31,13.857,15.334,12.648,13.689,3285850276
1997-06-30,13.909,13.972,12.714,12.815,2896116338
1997-07-31,12.831,16.649,12.524,16.591,2607496384
1997-08-31,16.757,18.433,16.243,16.649,1944671986
1997-09-30,16.829,17.932,16.625,16.684,1425340168
1997-10-31,16.757,17.276,12.508,13.909,2737710474
1997-11-30,14.175,14.777,13.014,14.026,1753301156
1997-12-31,14.19,14.777,12.175,12.69,1948618439
1998-01-31,12.773,14.976,12.737,14.638,1871585513
1998-02-28,14.906,17.276,14.847,16.204,1836912418
1998-03-31,16.226,16.511,13.374,14.11,2344612132
1998-04-30,14.007,15.373,12.891,14.601,2130474799
1998-05-31,14.621,15.437,12.875,12.909,1498811389
1998-06-30,12.489,14.026,11.865,13.399,1984696482
1998-07-31,13.499,15.943,13.056,15.253,2184829438
1998-08-31,15.108,16.739,12.815,12.867,2426669073
1998-09-30,12.815,16.081,12.607,15.495,2034423947
1998-10-31,15.226,16.413,13.701,16.117,2170110705
1998-11-30,16.218,20.95,16.183,19.456,1782649844
1998-12-31,19.128,22.809,19.106,21.43,1665496521
1999-01-31,21.685,25.975,21.634,25.479,1920559519
1999-02-28,25.438,25.438,21.507,21.692,1991112224
1999-03-31,21.49,22.496,19.812,21.507,2351619295
1999-04-30,21.692,24.146,19.895,22.135,1505207831
1999-05-31,22.135,23.524,18.456,19.564,1077300528
1999-06-30,19.48,21.671,18.144,21.532,1267563504
1999-07-31,21.628,25.966,21.445,24.973,1393679569
1999-08-31,25.285,30.596,25.152,29.755,1509730546
1999-09-30,30.297,32.405,26.293,26.902,1448981104
1999-10-31,26.882,28.896,23.536,28.035,1661164223
1999-11-30,28.107,30.377,26.799,27.773,1100668366
1999-12-31,27.549,30.964,25.559,29.812,1159569670
2000-01-31,30.16,38.599,28.026,35.835,1938682594
2000-02-29,35.646,42.23,35.014,40.959,1330152197
2000-03-31,40.914,52.657,40.594,47.81,1558944300
2000-04-30,47.577,50.395,39.278,45.944,1666739429
2000-05-31,46.361,47.448,38.101,45.174,1579003963
2000-06-30,45.719,50.842,44.996,48.44,1173555320
2000-07-31,48.623,53.428,46.671,48.399,1142512451
2000-08-31,48.623,54.971,43.819,54.293,948181346
2000-09-30,54.837,54.878,29.979,30.117,2022817369
2000-10-31,31.115,34.065,25.355,32.613,1961643252
2000-11-30,32.112,34.697,26.125,27.621,1375319601
2000-12-31,27.942,27.942,21.634,21.818,1544258122
2001-01-31,22.272,27.984,21.771,26.852,1669297042
2001-02-28,26.896,27.716,20.319,20.727,1251060061
2001-03-31,20.501,24.449,17.822,19.093,1950645981
2001-04-30,18.914,23.631,16.148,22.453,1840072611
2001-05-31,22.314,23.582,19.142,19.594,1316469159
2001-06-30,19.778,23.222,18.957,21.228,1353316658
2001-07-31,21.449,22.496,19.594,21.634,1317553045
2001-08-31,22.222,23.403,19.508,20.277,1305559231
2001-09-30,20.001,20.364,13.744,14.833,1461097842
2001-10-31,14.653,19.232,13.833,17.723,1697660077
2001-11-30,17.803,23.939,17.599,23.702,1526828554
2001-12-31,23.431,25.293,22.794,22.824,1169101097
2002-01-31,23.152,26.69,22.903,25.431,1512417936
2002-02-28,25.27,25.447,20.683,20.72,1319739309
2002-03-31,21.111,24.856,21.045,22.068,1262631251
2002-04-30,21.873,22.824,19.965,20.76,1344360245
2002-05-31,20.733,22.76,18.55,20.044,1345757895
2002-06-30,19.905,20.465,12.664,13.259,1825030796
2002-07-31,13.315,14.427,11.8,13.635,2069976245
2002-08-31,13.585,14.275,11.481,12.099,1626310921
2002-09-30,11.954,12.365,9.923,10.081,1715920810
2002-10-31,10.195,12.707,9.3985,12.554,2579733442
2002-11-30,12.418,15.457,12.275,15.155,1725839078
2002-12-31,15.87,16.031,11.19,11.302,1615818336
2003-01-31,11.626,13.069,10.985,11.392,1791107827
2003-02-28,11.354,12.547,10.799,12.524,1338962771
2003-03-31,12.432,13.795,11.316,11.813,1781702758
2003-04-30,11.888,14.198,11.813,13.332,1687867184
2003-05-31,13.332,15.246,13.283,15.108,1775799106
2003-06-30,15.238,16.631,14.506,15.1,1873046720
2003-07-31,15.147,18.504,14.886,18.063,1968365813
2003-08-31,17.981,21.074,16.931,20.748,1582765804
2003-09-30,20.878,21.322,19.755,19.973,1607101410
2003-10-31,20.187,24.154,20.179,23.91,1683012918
2003-11-30,24.187,25.042,22.992,24.341,1246751682
2003-12-31,24.544,24.963,21.527,23.26,1498021321
2004-01-31,23.485,25.111,22.026,22.149,1550959638
2004-02-29,22.413,22.809,20.792,21.19,1511084731
2004-03-31,21.052,21.873,18.891,19.738,2340461441
2004-04-30,19.863,20.727,18.665,18.673,1897228977
2004-05-31,18.906,21.031,18.587,20.72,1647889968
2004-06-30,20.597,21.052,19.686,20.028,1412771870
2004-07-31,19.885,19.94,16.3,17.696,2324226661
2004-08-31,17.44,18.135,15.139,15.451,1748104478
2004-09-30,15.314,15.762,14.252,14.559,2158932365
2004-10-31,14.737,16.413,14.677,16.154,2100875751
2004-11-30,16.095,18.135,16.076,16.243,1965193576
2004-12-31,16.326,17.778,16.287,16.974,2060547965
2005-01-31,17.147,17.263,15.885,16.294,2202084455
2005-02-28,16.318,17.875,16.086,17.41,1958806057
2005-03-31,17.671,18.483,16.661,16.86,1876721824
2005-04-30,16.923,17.346,15.923,17.069,1886617380
2005-05-31,17.062,19.885,16.945,19.564,1787293980
2005-06-30,19.451,20.319,18.673,18.883,1618113511
2005-07-31,19.028,20.928,18.928,19.694,1477137260
2005-08-31,19.799,20.074,18.367,18.665,1375036458
2005-09-30,18.558,18.957,17.269,17.89,1495102876
2005-10-31,17.932,18.115,16.511,17.055,1604839299
2005-11-30,16.813,19.702,16.348,19.362,1554758799
2005-12-31,19.515,19.948,18.049,18.115,1518180744
2006-01-31,18.29,19.325,15.306,15.421,2547382755
2006-02-28,15.412,15.734,14.427,14.948,2189005023
2006-03-31,15.059,15.238,14.013,14.122,2658885193
2006-04-30,14.252,14.709,13.499,14.499,2062169868
2006-05-31,14.522,15.238,12.867,13.077,2304422152
2006-06-30,13.084,14.049,12.157,13.787,2214019573
2006-07-31,13.979,14.072,12.22,13.063,1751173479
2006-08-31,12.939,14.514,12.496,14.205,1774217125
2006-09-30,14.436,15.206,13.802,14.928,1923325217
2006-10-31,14.906,15.987,14.638,15.487,2186197464
2006-11-30,15.495,16.326,14.746,15.521,1628848414
2006-12-31,15.457,15.568,14.537,14.698,1252407313
2007-01-31,14.824,16.183,14.614,15.212,2224140489
2007-02-28,15.217,15.727,14.37,14.411,1618825121
2007-03-31,14.149,14.37,13.608,13.883,1905270385
2007-04-30,13.896,16.183,13.811,15.606,2034809509
2007-05-31,15.625,16.79,15.568,16.086,1766668153
2007-06-30,16.21,17.744,15.451,17.224,1836104026
2007-07-31,17.331,19.242,17.077,17.139,2058899274
2007-08-31,17.184,18.724,16.031,18.689,2110238353
2007-09-30,18.724,20.111,17.852,18.767,1629602410
2007-10-31,18.914,19.579,18.26,19.523,2151317747
2007-11-30,19.391,19.989,17.648,18.928,1884252372
2007-12-31,18.906,20.312,18.419,19.347,1296571811
2008-01-31,19.106,19.113,13.099,15.314,3393312026
2008-02-29,15.606,15.835,14.149,14.484,2007914451
2008-03-31,14.545,16.294,14.11,15.373,1868589459
2008-04-30,15.618,16.707,14.877,16.154,1755561004
2008-05-31,16.226,18.352,16.226,16.821,1543414132
2008-06-30,16.764,17.418,15.4,15.588,1564180308
2008-07-31,15.437,16.419,14.304,16.103,1892346173
2008-08-31,16.264,17.96,15.952,16.598,1494823395
2008-09-30,16.945,17.039,12.532,13.594,2235410913
2008-10-31,13.425,13.563,9.704,11.635,3221739398
2008-11-30,11.713,11.895,8.754,10.015,2115713439
2008-12-31,9.818,11.376,8.9847,10.64,1831757802
2009-01-31,10.667,11.255,9.0721,9.3597,1749015950
2009-02-28,9.3392,10.99,8.7459,9.2461,1828518724
2009-03-31,9.1092,11.533,8.7612,10.907,2249608984
2009-04-30,10.684,11.895,10.611,11.454,2070259328
2009-05-31,11.4,12.15,10.886,11.409,1832300831
2009-06-30,11.617,12.123,11.328,12.01,1795997856
2009-07-31,12.099,14.37,11.454,13.972,2286479208
2009-08-31,14.149,14.985,13.359,14.746,1527297911
2009-09-30,14.669,14.936,13.948,14.205,1466572535
2009-10-31,14.135,15.437,13.601,13.871,2343815881
2009-11-30,13.811,14.877,13.29,13.931,1630615087
2009-12-31,14.158,15.342,13.787,14.807,1429449447
2010-01-31,15.093,15.637,14.007,14.079,2070689605
2010-02-28,14.116,15.217,13.752,14.899,1545504030
2010-03-31,15.024,16.511,14.703,16.176,1777559428
2010-04-30,16.264,17.688,16.081,16.579,2051176559
2010-05-31,16.699,17.012,14.443,15.544,2520562006
2010-06-30,15.544,15.965,14.08,14.117,1874246966
2010-07-31,14.116,16.17,13.759,14.948,2209763047
