Date,Open,High,Low,Close,Volume
1976-10-31,230.93,230.93,209.44,214.9
1976-11-30,214.15,218.96,207.44,207.44
1976-12-31,206,225.93,206,225.93
1977-01-31,225.83,231.83,223.23,223.23
1977-02-28,222.93,222.93,212.03,214.68
1977-03-31,214.97,217.71,194.64,194.64
1977-04-30,195.52,201.68,187.78,187.78
1977-05-31,188.76,193.53,177.65,193.53
1977-06-30,192.7,207.54,190.38,203.01
1977-07-31,205.05,206.99,194.59,197.46
1977-08-31,197.48,211.9,197.34,211.9
1977-09-30,213.59,223.96,206.18,220.39
1977-10-31,219.32,227.71,218.25,221.96
1977-11-30,224.57,224.57,217.34,217.34
1977-12-31,219.08,219.08,206.48,211.74
1978-01-31,197.14,209.95,197.14,199.49
1978-02-28,197.57,208.93,191.14,205.07
1978-03-31,206.46,246.42,201.52,246.42
1978-04-30,244.41,268.89,243.85,261.69
1978-05-31,261.93,274.01,256.26,273.89
1978-06-30,274.29,274.29,260.22,265.66
1978-07-31,267.57,297.39,266.36,296.17
1978-08-31,293.01,300.13,292.38,292.38
1978-09-30,290.56,326.38,288.65,326.38
1978-10-31,328.57,328.57,310.49,310.49
1978-11-30,315.87,315.87,305.02,305.71
1978-12-31,305.25,316.99,302.25,310.69
1979-01-31,310.45,320.01,304.46,310.76
1979-02-28,307.58,310.86,290.08,290.38
1979-04-30,305.55,323.83,305.55,323.77
1979-05-31,324.97,324.97,308.92,308.92
1979-06-30,305.93,337.82,305.93,334.18
1979-07-31,334.07,338.22,329.27,337.13
1979-08-31,336.16,360.36,336.16,358.67
1979-09-30,358.17,391.29,358.17,388.49
1979-10-31,391.72,400.7,352.3,358.38
1979-11-30,358.19,370.37,343.62,365.9
1979-12-31,363.09,368.74,362.06,362.06
1980-01-31,346.19,386.91,342.19,383.38
1980-02-29,386.05,406.22,386.05,392.03
1980-03-31,395.5,395.65,358.81,358.95
1980-04-30,358.16,371.34,358.16,367.27
1980-05-31,369.05,389.42,369.05,384.07
1980-06-30,384.86,389.58,376.34,386.05
1980-07-31,380.08,384.55,376.03,379.29
1980-08-31,376.05,389.23,376.05,387.83
1980-09-30,389.7,400.6,389.46,390
1980-10-31,391.79,417.81,391.79,416.51
1980-11-30,419.1,426.29,413.71,413.71
1980-12-31,409.06,409.06,392.8,394.44
1981-01-31,383.24,383.24,363.2,367.45
1981-02-28,360.11,383.46,360.11,382.19
1981-03-31,385.45,396.91,385.45,393.73
1981-04-30,391.68,393.76,373.28,373.28
1981-05-31,376.62,387.42,301.59,304.69
1981-06-30,292.46,292.46,272.26,285.07
1981-07-31,283.48,321.84,258.68,311.01
1981-08-31,315.52,328.93,315.52,325.84
1981-09-30,327.58,345.62,317.16,324.55
1981-10-31,324.26,329.35,312.07,312.35
1981-11-30,313.17,323.84,304.42,323.84
1981-12-31,324.96,330.6,320.09,325.88
1982-01-31,337.86,373.85,337.86,373.85
1982-02-28,374.72,390.39,371.45,388.02
1982-03-31,388.21,388.21,359.78,365.65
1982-04-30,363.62,383.24,363.41,383.03
1982-05-31,384.23,393.04,380.72,380.72
1982-06-30,380.61,380.61,347.78,350.37
1982-07-31,347.66,352.73,342.23,342.72
1982-08-31,345.9,356.35,331.01,356.35
1982-09-30,354.64,354.64,347.02,350.18
1982-10-31,349.94,360.33,346.64,353.28
1982-11-30,354.82,360.76,352.02,358.42
1982-12-31,359.26,363.89,350.83,353.24
1983-01-31,338.29,368.79,338.29,368.79
1983-02-28,370.09,380.84,365.65,377.18
1983-03-31,377.84,405.21,374.22,404.62
1983-04-30,408.15,427.81,408.15,426.75
1983-05-31,428.31,447.87,428.31,444.8
1983-06-30,439.58,446.77,423.77,437.6
1983-07-31,440.15,461.26,439.92,454.95
1983-08-31,454.48,485.89,454.48,475.7
1983-09-30,474.94,493.9,468.43,493.9
1983-10-31,492.72,499.22,490.72,498.77
1983-11-30,496.38,532.74,494.46,527.15
1983-12-31,525.2,552.84,524.35,552.6
1984-01-31,552.08,618,548.52,600.96
1984-02-29,599.57,599.57,562.18,565.22
1984-03-31,571.16,578.93,563.99,577.97
1984-04-30,578.15,628.2,578.15,628.2
1984-05-31,630.11,640.82,603.64,610.01
1984-06-30,607.17,610.98,581.73,599.81
1984-07-31,599.51,608.5,556,556
1984-08-31,556.15,608.71,556.15,608.71
1984-09-30,610.4,632.22,610.4,632.22
1984-10-31,631.87,645.92,626.54,639.39
1984-11-30,639.5,640.93,634.39,638.17
1984-12-31,638.41,643.67,630.35,643.2
1985-01-31,640.92,692,637.1,690.87
1985-02-28,689.17,726.94,688.62,711.19
1985-03-31,715.81,744.43,715.65,744.22
1985-04-30,745.78,776.01,745.78,759.2
1985-05-31,756.74,822.41,756.74,822.41
1985-06-30,819.98,819.98,787.51,790.35
1985-07-31,791.17,792.82,749.33,749.33
1985-08-31,752.8,784.69,752.8,784.6
1985-09-30,787.65,787.65,744.93,745.24
1985-10-31,741.11,779.32,723.59,779.32
1985-11-30,786.29,881.13,786.29,872.61
1985-12-31,864.55,932.41,856,930.21
1986-01-31,944.53,1004.65,944.53,995.09
1986-02-28,998.7,1143.94,984.96,1104.63
1986-03-31,1068.18,1263.91,1068.18,1263.91
1986-04-30,1276.11,1428.53,1267.63,1365.19
1986-05-31,1368.53,1452.82,1240.12,1250.44
1986-06-30,1290.07,1290.07,1189.96,1254.59
1986-07-31,1251.63,1345.79,1251.63,1335.82
1986-08-31,1336.14,1453.37,1318.86,1453.37
1986-09-30,1455.48,1455.48,1314.22,1338.69
1986-10-31,1349.41,1371.59,1292.46,1352.8
1986-11-30,1350.63,1390.48,1327.2,1390.2
1986-12-31,1404.38,1461.35,1403.64,1403.64
1987-01-31,1382.74,1501.34,1382.74,1474.71
1987-02-28,1486.47,1513.13,1459.65,1513.13
1987-03-31,1534.09,1624.47,1534.09,1583.89
1987-04-30,1602.21,1619.71,1568.15,1599.49
1987-05-31,1596.98,1616.34,1486.03,1523.38
1987-06-30,1519.48,1519.48,1403.58,1427.55
1987-07-31,1421.49,1494.49,1421.49,1488.31
1987-08-31,1483.02,1533.59,1450.81,1533.59
1987-09-30,1530.11,1560.7,1447.87,1447.87
1987-10-31,1452.81,1463,1008.92,1116.47
1987-11-30,1107.85,1107.85,954.72,1037.43
1987-12-31,1032.26,1046.77,964.15,1000
1988-01-31,984.64,1029.22,893.82,893.82
1988-02-29,911.8,1122.62,911.8,1112.58
1988-03-31,1108.58,1108.58,1015.17,1016.71
1988-04-30,1018.57,1137.79,1018.57,1127.54
1988-05-31,1131.39,1235.78,1113.77,1235.78
1988-06-30,1249.4,1320.17,1237.62,1320.17
1988-07-31,1328.52,1371.22,1275.52,1320.55
1988-08-31,1328.8,1331.93,1280.55,1292.81
1988-09-30,1277.76,1418.13,1277.76,1418.13
1988-10-31,1422.58,1496.83,1408.57,1496.83
1988-11-30,1504.8,1505.24,1455.7,1478.2
1988-12-31,1474.71,1573.94,1463.89,1573.94
1989-01-31,1570.77,1679.72,1570.77,1654.99
1989-02-28,1683.26,1702.09,1541.01,1580.07
1989-03-31,1574.67,1644.81,1574.67,1644.81
1989-04-30,1655.77,1706.65,1650.06,1680.53
1989-05-31,1679.85,1729.65,1655.74,1729.65
1989-06-30,1738.02,1764.79,1719.04,1727.85
1989-07-31,1737.45,1822.01,1728.31,1814.19
1989-08-31,1829.63,1875.82,1804.6,1875.82
1989-09-30,1886.2,1932.28,1886.2,1919.8
1989-10-31,1875.21,1961.74,1788.27,1816.9
1989-11-30,1820.68,1890.43,1782.92,1890.43
1989-12-31,1919.72,2001.08,1919.72,2001.08
1990-01-31,1988.85,2006.42,1881.73,1882.88
1990-02-28,1895.53,1926.14,1800.32,1849.68
1990-03-31,1836,1975,1827,1972
1990-04-30,1951,2141,1937,2046
1990-05-31,2056,2141,2048,2107
1990-06-30,2102,2102,1972,2035
1990-07-31,2025,2046,1945,1965
1990-08-31,1959,1966,1507,1690
1990-09-30,1668,1687,1472,1499
1990-10-31,1515,1682,1511,1645
1990-11-30,1630,1654,1549,1605
1990-12-31,1628,1709,1498,1509
1991-01-31,1504,1600,1425,1580
1991-02-28,1577,1762,1565,1760
1991-03-31,1746,1855,1726,1816
1991-04-30,1815,1859,1762,1779
1991-05-31,1793,1864.4,1785.5,1861.8
1991-06-30,1864.5,1877.9,1734.5,1747.6
1991-07-31,1767.7,1785.8,1697.1,1754.7
1991-08-31,1762.1,1867.6,1663.3,1864.3
1991-09-30,1859.9,1897.3,1838,1880.6
1991-10-31,1888,1892.4,1825.6,1856.7
1991-11-30,1854.7,1872.4,1731.5,1739.7
1991-12-31,1720.1,1787.7,1610.2,1765.7
1992-01-31,1755.3,1895.8,1746.6,1875.3
1992-02-29,1869.1,2004.2,1840.3,1983.4
1992-03-31,1974.8,1997.6,1877.5,1942.4
1992-04-30,1933.4,2042.5,1899.9,2031.1
1992-05-31,2023.7,2080.8,1995.2,2033.3
1992-06-30,2027.9,2035.7,1880.5,1900.6
1992-07-31,1893,1900.6,1715.4,1754.7
1992-08-31,1755.5,1810.4,1640.9,1684.9
1992-09-30,1680.3,1893.6,1659.8,1736.7
1992-10-31,1758.4,1785.4,1577.7,1742.4
1992-11-30,1770.1,1831.2,1660.4,1771.4
1992-12-31,1771.9,1874.2,1707.1,1857.8
1993-01-31,1834.5,1870.4,1755.9,1772.2
1993-02-28,1766.3,1987,1766.3,1983.7
1993-03-31,2005.2,2050.1,1927.2,2031.4
1993-04-30,2023.2,2027,1899.2,1939
1993-05-31,1925.3,1943.1,1821.3,1888.7
1993-06-30,1870.8,1994.3,1853.3,1971.9
1993-07-31,1982.7,2099.1,1909.8,2085.9
1993-08-31,2131.2,2222.9,2085.8,2216.5
1993-09-30,2205.1,2207.6,2052,2114.6
1993-10-31,2114.4,2240.2,2102.8,2182
1993-11-30,2174.3,2191.8,2056.9,2110.1
1993-12-31,2118.6,2289.5,2112.6,2268.2
1994-01-31,2263,2349.2,2217.8,2334.4
1994-02-28,2339.1,2361,2178.2,2238.1
1994-03-31,2241.7,2260.6,2069.4,2081.9
1994-04-30,2067.8,2188.6,2057.2,2166
1994-05-31,2178.1,2217.7,2013.6,2029.9
1994-06-30,2043.4,2060.4,1856.3,1892
1994-07-31,1899.3,2092.7,1854.8,2075
1994-08-31,2077.2,2125.5,1962.4,2069.1
1994-09-30,2064.8,2064.8,1856.5,1879.3
1994-10-31,1865.3,1959.5,1796.8,1905.7
1994-11-30,1880.4,1978,1867.5,1975.9
1994-12-31,1976.2,2003.2,1873.1,1881.2
1995-01-31,1883.4,1909.8,1764.4,1797.9
1995-02-28,1811.1,1887.8,1769.7,1776.9
1995-03-31,1786.8,1899.5,1711.8,1859.5
1995-04-30,1847.8,1962.9,1838.6,1918.5
1995-05-31,1912.9,2025.2,1912.9,1948
1995-06-30,1963.4,1983.6,1850.7,1858.8
1995-07-31,1858.7,1972.6,1856.5,1920
1995-08-31,1929.7,1989.4,1873,1883.4
1995-09-30,1885.7,1911.4,1747.5,1788.4
1995-10-31,1788.3,1830.5,1713.3,1814
1995-11-30,1835.1,1910,1805.6,1828.3
1995-12-31,1828.4,1896,1766.6,1872
1996-01-31,1873.4,2021,1873.1,2021
1996-02-29,2021.1,2032.4,1914,1990.8
1996-03-31,2004.5,2048.2,1919.1,2044.8
1996-04-30,2059.4,2151.6,2041.1,2146.8
1996-05-31,2154.9,2164.2,2074.6,2110.1
1996-06-30,2105.4,2147.5,2073.1,2123.7
1996-07-31,2110.9,2131,1939.6,1995.9
1996-08-31,2003,2031.5,1962.4,1970.6
1996-09-30,1972.7,2133.1,1949.7,2132.8
1996-10-31,2131.5,2190.8,2116.8,2140.5
1996-11-30,2121.6,2327.8,2121.6,2315.7
1996-12-31,2308,2358.7,2171.6,2315.7
1997-01-31,2305.9,2521.9,2251.5,2516.6
1997-02-28,2519.7,2658.6,2498.8,2607.8
1997-03-31,2616.9,2736.7,2541.5,2656.7
1997-04-30,2585.1,2644.8,2487.8,2639.5
1997-05-31,2646.1,2804.5,2536.1,2583.9
1997-06-30,2512.6,2903.2,2498.8,2858.3
1997-07-31,2866.1,3107.3,2830.7,3075.7
1997-08-31,3097.2,3097.2,2764.1,2770.5
1997-09-30,2796.4,3027.9,2781.4,3008.3
1997-10-31,2999.1,3114,2475,2739.3
1997-11-30,2746,2876.3,2649.5,2854.4
1997-12-31,2878.4,3007.3,2815.7,2998.9
1998-01-31,3012,3174,2809.7,3172.1
1998-02-28,3206.3,3431.5,3147.8,3421.9
1998-03-31,3420.8,3886.1,3329.4,3875.3
1998-04-30,3885.3,3992.2,3667,3880.92
1998-05-31,3948.47,4146.79,3900.17,4041.16
1998-06-30,4061.94,4263.61,3947.94,4203.45
1998-07-31,4260.74,4404.94,4094.89,4177.31
1998-08-31,4091.62,4159.7,3584.26,3765.23
1998-09-30,3563.51,3822.91,3185.51,3197.95
1998-10-31,3129.34,3560.03,2881.21,3522.93
1998-11-30,3552.45,3983.29,3502.76,3843.38
1998-12-31,3756.98,3942.66,3584.42,3942.66
1999-01-31,4030.44,4320.52,3845.77,4251.8
1999-02-28,4310.69,4354.29,3954.56,4092.94
1999-03-31,4096.27,4262.32,3986.58,4197.88
1999-04-30,4154.75,4416,4150.79,4371.53
1999-05-31,4413.72,4483.94,4243.22,4351.29
1999-06-30,4323.08,4587.97,4282.79,4536.61
1999-07-31,4608.58,4702.62,4291.94,4382.06
1999-08-31,4321.18,4671.28,4197.38,4589.22
1999-09-30,4606.8,4773.82,4499.87,4591.42
1999-10-31,4588.8,4903.43,4452.93,4888.62
1999-11-30,4872.88,5443.23,4831.82,5341.62
1999-12-31,5315.75,5979.54,5312.89,5958.32
2000-01-31,6024.38,6102.12,5388.85,5659.81
2000-02-29,5700.87,6396.97,5700.87,6190.96
2000-03-31,6272.13,6590.35,6144.07,6286.05
2000-04-30,6382.28,6461.52,5752.44,6419.72
2000-05-31,6489.04,6591.44,6003.9,6426.26
2000-06-30,6428.46,6780.66,6391.64,6446.54
2000-07-31,6462.03,6631.48,6374.52,6542.49
2000-08-31,6524.67,6712.3,6354.93,6625.42
2000-09-30,6648.64,6944.77,6085.4,6266.63
2000-10-31,6150.49,6434.5,5828.14,6397.66
2000-11-30,6434.9,6459.5,5893.54,5928.08
2000-12-31,5942.36,6126.41,5673.87,5926.42
2001-01-31,5956.15,5999.18,5603.92,5998.49
2001-02-28,5936.31,5970.3,5302.79,5367.48
2001-03-31,5334.23,5507.26,4804.4,5180.45
2001-04-30,5218.48,5653.14,4872.92,5640.03
2001-05-31,5661.08,5728.52,5378.36,5454.19
2001-06-30,5453.29,5546.6,4967.61,5225.33
2001-07-31,5215.75,5299.9,4773.17,5085.51
2001-08-31,5073.75,5204.2,4668.19,4689.34
2001-09-30,4712.09,4712.09,3463.07,4079.02,1153546848
2001-10-31,4097.22,4546.42,3914.39,4341.29,1972077052
2001-11-30,4325.19,4686.62,4276.61,4476.06,1797952344
2001-12-31,4439.55,4735.21,4328.77,4624.58,1258996381
2002-01-31,4617.95,4720.04,4385.57,4461.87,1816078072
2002-02-28,4483.9,4499.68,4210.3,4462.99,1759898136
2002-03-31,4442.4,4696.18,4436.94,4688.02,1777289200
2002-04-30,4673.03,4688.16,4390.98,4462.74,1853128848
2002-05-31,4474.63,4497.46,4239.72,4274.64,1921352904
2002-06-30,4247.58,4294.5,3561.24,3897.99,2234991652
2002-07-31,3886.12,3973.93,2898.6,3415.38,3152429320
2002-08-31,3426.94,3601.41,3013.8,3366.21,2080280992
2002-09-30,3345.64,3402.3,2666.04,2777.45,2527339388
2002-10-31,2789.69,3236.15,2612.03,3150.04,2975021888
2002-11-30,3125.2,3360.29,2979.43,3326.65,2371604708
2002-12-31,3327.07,3393.04,2984.02,3063.91,1899088780
2003-01-31,3057.06,3232.34,2733.51,2937.88,2539754176
2003-02-28,2973.93,2983.99,2633.19,2754.07,2023276032
2003-03-31,2770.68,2909.96,2401.15,2618.46,2499623376
2003-04-30,2627.72,3015.42,2599.28,2953.67,2621189456
2003-05-31,2945.41,3070.62,2814.34,2991.75,2124598648
2003-06-30,3018.66,3228.6,2990.32,3084.1,2530478500
2003-07-31,3085.59,3220.55,3008.72,3210.27,2178508852
2003-08-31,3200.81,3353.94,3105.37,3311.42,1739709168
2003-09-30,3335.98,3435.79,3110.93,3134.99,2693428056
2003-10-31,3137.1,3417.64,3122.36,3373.2,2185088712
2003-11-30,3381.98,3472.83,3287.93,3424.79,1959032096
2003-12-31,3450.66,3566.76,3417.56,3557.9,1638542536
2004-01-31,3563.39,3724.29,3548.18,3638.44,2237823832
2004-02-29,3660.29,3765.66,3594.71,3725.44,1887428020
2004-03-31,3735.3,3789.33,3489.53,3625.23,2439445624
2004-04-30,3647.96,3831.54,3624.19,3674.28,2257526332
2004-05-31,3652.3,3734.69,3520.61,3669.63,2131544624
2004-06-30,3668.14,3778.76,3613.42,3732.99,2115723984
2004-07-31,3749.31,3773.64,3530.96,3647.1,1919828824
2004-08-31,3622.85,3656.57,3452.41,3594.28,1742632804
2004-09-30,3606.08,3740.51,3601.07,3640.61,2297826660
2004-10-31,3656.3,3787.39,3599.37,3706.82,2161731120
2004-11-30,3697.94,3856.01,3697.94,3753.75,2000544000
2004-12-31,3751.74,3838.88,3735.55,3821.16,1788254866
2005-01-31,3830.58,3913.92,3804.92,3913.69,1879958596
2005-02-28,3914.21,4056.69,3908.8,4027.16,2049345584
2005-03-31,4025.84,4108,4009.01,4067.78,1866303104
2005-04-30,4068,4143.93,3882.42,3911.71,2155633088
2005-05-31,3928.71,4142.54,3920.88,4120.73,1843803012
2005-06-30,4125.85,4254.8,4123.77,4229.35,2165161912
2005-07-31,4224.66,4483.47,4089.27,4451.74,2211425952
2005-08-31,4457.49,4527.11,4313.34,4399.36,1725312510
2005-09-30,4423.7,4620.85,4392.74,4600.02,2206432136
2005-10-31,4610.01,4651.11,4288.15,4436.45,2174472808
2005-11-30,4432.91,4633.44,4398.64,4567.41,2139300820
2005-12-31,4581.73,4780.04,4580.18,4715.23,1736236304
2006-01-31,4731.91,4970.21,4719.33,4947.99,2575220200
2006-02-28,4946.77,5085.2,4875.79,5000.45,2322430900
2006-03-31,5008.71,5247.31,4927.59,5220.85,2785731864
2006-04-30,5251.56,5261.6,5058.35,5188.39,1945948352
2006-05-31,5187.33,5329.16,4798.81,4930.18,2937636680
2006-06-30,4927.12,5023.16,4564.68,4965.96,2945105688
2006-07-31,4967.06,5034.06,4710.6,5009.41,2228533728
2006-08-31,5010.95,5196.91,4932.41,5165.04,1953686772
2006-09-30,5181.98,5285.33,5018.18,5250,2164316252
2006-10-31,5268.62,5458.21,5196.06,5348.73,2238358480
2006-11-30,5351.35,5518.43,5272.47,5327.64,2109523208
2006-12-31,5341.62,5553.85,5239.83,5541.75,2023641556
2007-01-31,5575.75,5658.08,5473.47,5608.31,2631259264
2007-02-28,5664.08,5771.68,5458.64,5516.31,2242177288
2007-03-31,5502.08,5674.25,5295.58,5634.16,2986233848
2007-04-30,5622.2,5981.54,5620.7,5960.04,2168437488
2007-05-31,5985.2,6121.87,5927.5,6104,2390914267
2007-06-30,6113.18,6168.14,5837.14,6054.93,2849481528
2007-07-31,6021.1,6156.16,5608.27,5751.08,2744980120
2007-08-31,5622.1,5766.56,5217.7,5662.7,3503043604
2007-09-30,5683.1,5752.89,5378.04,5715.68,2770529624
2007-10-31,5670.79,5882.06,5630.79,5847.95,2871185888
2007-11-30,5851.75,5855.35,5358.75,5670.56,3205246864
2007-12-31,5654.1,5795.22,5465.98,5614.08,2137011666
2008-01-31,5609.98,5665.93,4505.14,4869.79,4161106432
2008-02-29,4935.79,5027.25,4644.74,4790.66,3383299952
2008-03-31,4723.22,4782.85,4416.71,4707.06,3186931592
2008-04-30,4689.64,5030.75,4681.24,4996.54,2956324976
2008-05-31,5057.52,5142.1,4893.85,5014.27,2467087656
2008-06-30,5008.93,5012,4348.31,4434.85,3385162120
2008-07-31,4410.79,4448.04,4002.87,4392.35,3857996536
2008-08-31,4345,4552.25,4267.29,4482.6,2492488676
2008-09-30,4455.58,4558.56,3844.63,4032.1,4377985192
2008-10-31,4071.39,4112.24,2959.29,3487.07,5246800480
2008-11-30,3513.12,3691.09,2838.5,3262.68,3031193080
2008-12-31,3261.33,3342.84,2971.8,3217.97,2491105523
2009-01-31,3240.75,3426.04,2770.09,2973.92,2802637222
2009-02-28,2940.63,3146.69,2644.19,2702.48,2617382085
2009-03-31,2636.75,2918.23,2465.46,2807.34,3644772765
2009-04-30,2792.59,3194.25,2741.27,3159.85,2992766683
2009-05-31,3180.26,3355.95,3115.27,3277.65,2525059932
2009-06-30,3339.38,3399.59,3097.39,3140.44,2381730360
2009-07-31,3163.53,3455.51,2957.83,3426.27,2180517833
2009-08-31,3427.45,3724.19,3396.6,3653.54,2076005042
2009-09-30,3674.82,3856.67,3535.49,3795.41,2660263087
2009-10-31,3802.03,3913.81,3600.46,3607.69,2718537906
2009-11-30,3603.64,3868.16,3549.65,3680.15,2498624379
2009-12-31,3720.28,3976.92,3714.78,3936.33,1941401093
2010-01-31,3952.21,4088.18,3688.79,3739.46,2253649861
2010-02-28,3713.17,3831.38,3545.91,3708.8,2618753286
2010-03-31,3739.56,4028.64,3724.84,3974.01,2291462394
2010-04-30,3996.53,4086,3749.53,3816.99,2351755870
2010-05-31,3796.79,3847.21,3287.57,3507.56,3689050625
